2023-04-26 17:13:47.994572, 2023-04-26 17:13:48.355431
2023-04-26 17:13:48.455948, 2023-04-26 17:13:48.747275
2023-04-26 17:13:48.847520, 2023-04-26 17:13:49.200141
2023-04-26 17:13:49.300636, 2023-04-26 17:13:49.551090
2023-04-26 17:13:49.652123, 2023-04-26 17:13:49.863887
2023-04-26 17:13:49.964126, 2023-04-26 17:13:50.221061
2023-04-26 17:13:50.322091, 2023-04-26 17:13:50.922542
2023-04-26 17:13:51.022792, 2023-04-26 17:13:51.225322
2023-04-26 17:13:51.325636, 2023-04-26 17:13:51.530719
2023-04-26 17:13:51.631298, 2023-04-26 17:13:51.987950
2023-04-26 17:13:52.089456, 2023-04-26 17:13:52.553045
2023-04-26 17:13:52.653537, 2023-04-26 17:13:52.949609
2023-04-26 17:13:53.050021, 2023-04-26 17:13:53.253393
2023-04-26 17:13:53.353986, 2023-04-26 17:13:53.704895
2023-04-26 17:13:53.805522, 2023-04-26 17:13:54.014868
2023-04-26 17:13:54.115420, 2023-04-26 17:13:54.369660
2023-04-26 17:13:54.470005, 2023-04-26 17:13:54.673211
2023-04-26 17:13:54.773525, 2023-04-26 17:13:55.097050
2023-04-26 17:13:55.197454, 2023-04-26 17:13:55.422006
2023-04-26 17:13:55.522547, 2023-04-26 17:13:55.936064
2023-04-26 17:13:56.036420, 2023-04-26 17:13:56.240858
2023-04-26 17:13:56.341326, 2023-04-26 17:13:56.648768
2023-04-26 17:13:56.749273, 2023-04-26 17:13:56.952977
2023-04-26 17:13:57.053360, 2023-04-26 17:13:57.359488
2023-04-26 17:13:57.459978, 2023-04-26 17:13:57.695095
2023-04-26 17:13:57.796149, 2023-04-26 17:13:57.999872
2023-04-26 17:13:58.100275, 2023-04-26 17:13:58.302943
2023-04-26 17:13:58.403495, 2023-04-26 17:13:58.832101
2023-04-26 17:13:58.932668, 2023-04-26 17:13:59.142263
2023-04-26 17:13:59.242754, 2023-04-26 17:13:59.499594
2023-04-26 17:13:59.599794, 2023-04-26 17:13:59.907052
2023-04-26 17:14:00.007516, 2023-04-26 17:14:00.314573
2023-04-26 17:14:00.415390, 2023-04-26 17:14:00.623284
2023-04-26 17:14:00.723781, 2023-04-26 17:14:00.990577
2023-04-26 17:14:01.090878, 2023-04-26 17:14:01.300942
2023-04-26 17:14:01.401363, 2023-04-26 17:14:01.755802
2023-04-26 17:14:01.856051, 2023-04-26 17:14:02.082643
2023-04-26 17:14:02.183319, 2023-04-26 17:14:02.417935
2023-04-26 17:14:02.518228, 2023-04-26 17:14:02.729521
2023-04-26 17:14:02.830286, 2023-04-26 17:14:03.224335
2023-04-26 17:14:03.325030, 2023-04-26 17:14:03.534532
2023-04-26 17:14:03.635231, 2023-04-26 17:14:03.843997
2023-04-26 17:14:03.944233, 2023-04-26 17:14:04.248075
2023-04-26 17:14:04.348501, 2023-04-26 17:14:04.942524
2023-04-26 17:14:05.042871, 2023-04-26 17:14:05.245443
2023-04-26 17:14:05.345786, 2023-04-26 17:14:05.584478
2023-04-26 17:14:05.684737, 2023-04-26 17:14:06.127352
2023-04-26 17:14:06.227830, 2023-04-26 17:14:06.436275
2023-04-26 17:14:06.536482, 2023-04-26 17:14:06.803041
2023-04-26 17:14:06.903537, 2023-04-26 17:14:07.270046
2023-04-26 17:14:07.371130, 2023-04-26 17:14:07.742763
2023-04-26 17:14:07.842949, 2023-04-26 17:14:08.050075
2023-04-26 17:14:08.151337, 2023-04-26 17:14:08.379058
2023-04-26 17:14:08.479387, 2023-04-26 17:14:08.827114
2023-04-26 17:14:08.927601, 2023-04-26 17:14:09.306534
2023-04-26 17:14:09.406831, 2023-04-26 17:14:09.610138
2023-04-26 17:14:09.710797, 2023-04-26 17:14:10.016401
