2023-04-26 17:18:59.155699, 2023-04-26 17:18:59.571320
2023-04-26 17:18:59.671914, 2023-04-26 17:19:00.408202
2023-04-26 17:19:00.508418, 2023-04-26 17:19:00.811221
2023-04-26 17:19:00.911486, 2023-04-26 17:19:01.705668
2023-04-26 17:19:01.806261, 2023-04-26 17:19:02.550457
2023-04-26 17:19:02.650794, 2023-04-26 17:19:03.274482
2023-04-26 17:19:03.374714, 2023-04-26 17:19:03.576965
2023-04-26 17:19:03.677454, 2023-04-26 17:19:03.880056
2023-04-26 17:19:03.980263, 2023-04-26 17:19:04.786293
2023-04-26 17:19:04.886477, 2023-04-26 17:19:05.291736
2023-04-26 17:19:05.391945, 2023-04-26 17:19:06.192919
2023-04-26 17:19:06.293268, 2023-04-26 17:19:06.502398
2023-04-26 17:19:06.602577, 2023-04-26 17:19:07.306543
2023-04-26 17:19:07.407109, 2023-04-26 17:19:07.862594
2023-04-26 17:19:07.962817, 2023-04-26 17:19:08.288154
2023-04-26 17:19:08.388647, 2023-04-26 17:19:08.651006
2023-04-26 17:19:08.751217, 2023-04-26 17:19:09.221266
2023-04-26 17:19:09.321738, 2023-04-26 17:19:10.209894
2023-04-26 17:19:10.310717, 2023-04-26 17:19:11.068477
2023-04-26 17:19:11.168762, 2023-04-26 17:19:11.870727
2023-04-26 17:19:11.971064, 2023-04-26 17:19:12.211191
2023-04-26 17:19:12.311394, 2023-04-26 17:19:12.549126
2023-04-26 17:19:12.649320, 2023-04-26 17:19:13.005446
2023-04-26 17:19:13.105641, 2023-04-26 17:19:13.609116
2023-04-26 17:19:13.709230, 2023-04-26 17:19:13.947846
2023-04-26 17:19:14.048227, 2023-04-26 17:19:14.451240
2023-04-26 17:19:14.551813, 2023-04-26 17:19:15.252090
2023-04-26 17:19:15.352328, 2023-04-26 17:19:15.654914
2023-04-26 17:19:15.755393, 2023-04-26 17:19:16.057600
2023-04-26 17:19:16.157969, 2023-04-26 17:19:17.560042
2023-04-26 17:19:17.660360, 2023-04-26 17:19:17.980741
2023-04-26 17:19:18.081129, 2023-04-26 17:19:18.654497
2023-04-26 17:19:18.754860, 2023-04-26 17:19:19.546890
2023-04-26 17:19:19.647282, 2023-04-26 17:19:19.916297
2023-04-26 17:19:20.018356, 2023-04-26 17:19:20.320763
2023-04-26 17:19:20.421014, 2023-04-26 17:19:21.153516
2023-04-26 17:19:21.253727, 2023-04-26 17:19:21.535982
2023-04-26 17:19:21.636252, 2023-04-26 17:19:21.938721
2023-04-26 17:19:22.038934, 2023-04-26 17:19:22.673671
2023-04-26 17:19:22.773912, 2023-04-26 17:19:23.453082
2023-04-26 17:19:23.553243, 2023-04-26 17:19:23.961553
2023-04-26 17:19:24.062107, 2023-04-26 17:19:24.923946
2023-04-26 17:19:25.024318, 2023-04-26 17:19:25.336052
2023-04-26 17:19:25.437417, 2023-04-26 17:19:26.257387
2023-04-26 17:19:26.357793, 2023-04-26 17:19:27.088263
2023-04-26 17:19:27.188419, 2023-04-26 17:19:27.591356
2023-04-26 17:19:27.691667, 2023-04-26 17:19:28.901055
2023-04-26 17:19:29.001446, 2023-04-26 17:19:29.689789
2023-04-26 17:19:29.790480, 2023-04-26 17:19:30.624554
2023-04-26 17:19:30.725041, 2023-04-26 17:19:31.418861
2023-04-26 17:19:31.519054, 2023-04-26 17:19:31.942914
2023-04-26 17:19:32.043157, 2023-04-26 17:19:33.480920
2023-04-26 17:19:33.581247, 2023-04-26 17:19:34.500054
2023-04-26 17:19:34.600414, 2023-04-26 17:19:35.523500
