2023-04-26 17:19:17.251126, 2023-04-26 17:19:17.860570
2023-04-26 17:19:17.961476, 2023-04-26 17:19:18.275112
2023-04-26 17:19:18.375419, 2023-04-26 17:19:18.687539
2023-04-26 17:19:18.787794, 2023-04-26 17:19:19.341370
2023-04-26 17:19:19.441750, 2023-04-26 17:19:19.836165
2023-04-26 17:19:19.936615, 2023-04-26 17:19:20.191478
2023-04-26 17:19:20.291704, 2023-04-26 17:19:21.109025
2023-04-26 17:19:21.209373, 2023-04-26 17:19:21.813083
2023-04-26 17:19:21.913301, 2023-04-26 17:19:22.316159
2023-04-26 17:19:22.416646, 2023-04-26 17:19:23.324213
2023-04-26 17:19:23.424419, 2023-04-26 17:19:23.751988
2023-04-26 17:19:23.852207, 2023-04-26 17:19:24.106862
2023-04-26 17:19:24.207080, 2023-04-26 17:19:24.786327
2023-04-26 17:19:24.886662, 2023-04-26 17:19:25.561637
2023-04-26 17:19:25.662112, 2023-04-26 17:19:26.163727
2023-04-26 17:19:26.264117, 2023-04-26 17:19:26.498778
2023-04-26 17:19:26.599008, 2023-04-26 17:19:26.904155
2023-04-26 17:19:27.004446, 2023-04-26 17:19:27.464414
2023-04-26 17:19:27.565029, 2023-04-26 17:19:28.028764
2023-04-26 17:19:28.128965, 2023-04-26 17:19:29.088652
2023-04-26 17:19:29.189185, 2023-04-26 17:19:29.496068
2023-04-26 17:19:29.596420, 2023-04-26 17:19:30.377778
2023-04-26 17:19:30.478200, 2023-04-26 17:19:31.642088
2023-04-26 17:19:31.742622, 2023-04-26 17:19:32.735632
2023-04-26 17:19:32.836438, 2023-04-26 17:19:33.682359
2023-04-26 17:19:33.782675, 2023-04-26 17:19:34.894474
2023-04-26 17:19:34.994706, 2023-04-26 17:19:35.757231
