2023-04-26 17:18:09.184314, 2023-04-26 17:18:09.466711
2023-04-26 17:18:09.567020, 2023-04-26 17:18:09.833096
2023-04-26 17:18:09.933378, 2023-04-26 17:18:10.375246
2023-04-26 17:18:10.475408, 2023-04-26 17:18:10.677670
2023-04-26 17:18:10.777950, 2023-04-26 17:18:10.980959
2023-04-26 17:18:11.081356, 2023-04-26 17:18:11.318139
2023-04-26 17:18:11.418667, 2023-04-26 17:18:12.002617
2023-04-26 17:18:12.102831, 2023-04-26 17:18:12.306532
2023-04-26 17:18:12.407118, 2023-04-26 17:18:12.612020
2023-04-26 17:18:12.712467, 2023-04-26 17:18:13.281828
2023-04-26 17:18:13.382160, 2023-04-26 17:18:13.623141
2023-04-26 17:18:13.723556, 2023-04-26 17:18:14.001356
2023-04-26 17:18:14.101585, 2023-04-26 17:18:14.393826
2023-04-26 17:18:14.494152, 2023-04-26 17:18:15.080468
2023-04-26 17:18:15.180723, 2023-04-26 17:18:15.384870
2023-04-26 17:18:15.486721, 2023-04-26 17:18:15.802062
2023-04-26 17:18:15.902280, 2023-04-26 17:18:16.213063
2023-04-26 17:18:16.313357, 2023-04-26 17:18:16.653585
2023-04-26 17:18:16.753937, 2023-04-26 17:18:16.957515
2023-04-26 17:18:17.058923, 2023-04-26 17:18:17.449157
2023-04-26 17:18:17.549719, 2023-04-26 17:18:17.978685
2023-04-26 17:18:18.079264, 2023-04-26 17:18:18.519777
2023-04-26 17:18:18.620138, 2023-04-26 17:18:18.825872
2023-04-26 17:18:18.926324, 2023-04-26 17:18:19.197264
2023-04-26 17:18:19.297566, 2023-04-26 17:18:19.844832
2023-04-26 17:18:19.945047, 2023-04-26 17:18:20.184308
2023-04-26 17:18:20.284510, 2023-04-26 17:18:20.487638
2023-04-26 17:18:20.588378, 2023-04-26 17:18:20.920554
2023-04-26 17:18:21.020807, 2023-04-26 17:18:21.387793
2023-04-26 17:18:21.488189, 2023-04-26 17:18:21.692900
2023-04-26 17:18:21.794755, 2023-04-26 17:18:21.998525
2023-04-26 17:18:22.099047, 2023-04-26 17:18:22.386277
2023-04-26 17:18:22.486469, 2023-04-26 17:18:22.961769
2023-04-26 17:18:23.062676, 2023-04-26 17:18:23.474317
2023-04-26 17:18:23.574691, 2023-04-26 17:18:23.678156
2023-04-26 17:18:23.778468, 2023-04-26 17:18:24.039395
2023-04-26 17:18:24.139838, 2023-04-26 17:18:24.361013
2023-04-26 17:18:24.461564, 2023-04-26 17:18:24.942178
2023-04-26 17:18:25.042393, 2023-04-26 17:18:25.260044
2023-04-26 17:18:25.360692, 2023-04-26 17:18:25.577932
2023-04-26 17:18:25.678266, 2023-04-26 17:18:25.921523
2023-04-26 17:18:26.021894, 2023-04-26 17:18:26.404706
2023-04-26 17:18:26.505256, 2023-04-26 17:18:26.709900
2023-04-26 17:18:26.810754, 2023-04-26 17:18:27.019136
2023-04-26 17:18:27.119415, 2023-04-26 17:18:27.357625
2023-04-26 17:18:27.458136, 2023-04-26 17:18:27.851375
2023-04-26 17:18:27.951767, 2023-04-26 17:18:28.155191
2023-04-26 17:18:28.255410, 2023-04-26 17:18:28.532833
2023-04-26 17:18:28.633030, 2023-04-26 17:18:28.912155
2023-04-26 17:18:29.012794, 2023-04-26 17:18:29.437898
2023-04-26 17:18:29.538141, 2023-04-26 17:18:29.784131
2023-04-26 17:18:29.886566, 2023-04-26 17:18:30.089935
2023-04-26 17:18:30.190150, 2023-04-26 17:18:30.431427
2023-04-26 17:18:30.532509, 2023-04-26 17:18:30.963044
2023-04-26 17:18:31.063767, 2023-04-26 17:18:31.310072
2023-04-26 17:18:31.410323, 2023-04-26 17:18:31.615071
2023-04-26 17:18:31.715513, 2023-04-26 17:18:32.138074
2023-04-26 17:18:32.239427, 2023-04-26 17:18:32.683185
2023-04-26 17:18:32.783408, 2023-04-26 17:18:33.035640
2023-04-26 17:18:33.136018, 2023-04-26 17:18:33.410251
2023-04-26 17:18:33.510986, 2023-04-26 17:18:33.713863
2023-04-26 17:18:33.814043, 2023-04-26 17:18:34.019626
2023-04-26 17:18:34.120930, 2023-04-26 17:18:34.638822
2023-04-26 17:18:34.740584, 2023-04-26 17:18:35.108871
2023-04-26 17:18:35.209168, 2023-04-26 17:18:35.412542
2023-04-26 17:18:35.513263, 2023-04-26 17:18:35.847439
2023-04-26 17:18:35.948312, 2023-04-26 17:18:37.081857
2023-04-26 17:18:37.182785, 2023-04-26 17:18:37.673416
2023-04-26 17:18:37.773694, 2023-04-26 17:18:37.977172
2023-04-26 17:18:38.078041, 2023-04-26 17:18:38.325414
2023-04-26 17:18:38.425625, 2023-04-26 17:18:38.890473
2023-04-26 17:18:38.991746, 2023-04-26 17:18:39.390970
2023-04-26 17:18:39.491397, 2023-04-26 17:18:39.729544
2023-04-26 17:18:39.829743, 2023-04-26 17:18:40.405051
2023-04-26 17:18:40.505531, 2023-04-26 17:18:41.035849
2023-04-26 17:18:41.136568, 2023-04-26 17:18:41.344869
2023-04-26 17:18:41.445483, 2023-04-26 17:18:41.949815
2023-04-26 17:18:42.050411, 2023-04-26 17:18:42.422761
2023-04-26 17:18:42.523309, 2023-04-26 17:18:42.731892
2023-04-26 17:18:42.832122, 2023-04-26 17:18:43.213378
2023-04-26 17:18:43.313681, 2023-04-26 17:18:43.747837
2023-04-26 17:18:43.848211, 2023-04-26 17:18:44.058370
2023-04-26 17:18:44.159931, 2023-04-26 17:18:45.060186
2023-04-26 17:18:45.160817, 2023-04-26 17:18:45.640177
2023-04-26 17:18:45.740690, 2023-04-26 17:18:46.020985
2023-04-26 17:18:46.121180, 2023-04-26 17:18:46.793595
2023-04-26 17:18:46.894520, 2023-04-26 17:18:47.208297
2023-04-26 17:18:47.308876, 2023-04-26 17:18:47.515395
2023-04-26 17:18:47.615798, 2023-04-26 17:18:47.818221
2023-04-26 17:18:47.918425, 2023-04-26 17:18:48.509110
2023-04-26 17:18:48.609323, 2023-04-26 17:18:49.041575
2023-04-26 17:18:49.141792, 2023-04-26 17:18:49.640428
2023-04-26 17:18:49.740661, 2023-04-26 17:18:50.086070
2023-04-26 17:18:50.186314, 2023-04-26 17:18:50.493004
2023-04-26 17:18:50.593298, 2023-04-26 17:18:50.967901
2023-04-26 17:18:51.068130, 2023-04-26 17:18:51.517689
2023-04-26 17:18:51.618290, 2023-04-26 17:18:51.820603
2023-04-26 17:18:51.920806, 2023-04-26 17:18:52.236205
2023-04-26 17:18:52.336479, 2023-04-26 17:18:52.639423
2023-04-26 17:18:52.739739, 2023-04-26 17:18:53.139547
2023-04-26 17:18:53.239782, 2023-04-26 17:18:53.518366
2023-04-26 17:18:53.618922, 2023-04-26 17:18:53.828852
2023-04-26 17:18:53.929087, 2023-04-26 17:18:54.188018
2023-04-26 17:18:54.288357, 2023-04-26 17:18:54.854540
2023-04-26 17:18:54.954755, 2023-04-26 17:18:55.298387
2023-04-26 17:18:55.398608, 2023-04-26 17:18:55.600859
2023-04-26 17:18:55.701734, 2023-04-26 17:18:56.011110
2023-04-26 17:18:56.111302, 2023-04-26 17:18:56.417396
2023-04-26 17:18:56.518253, 2023-04-26 17:18:56.830647
2023-04-26 17:18:56.930886, 2023-04-26 17:18:57.162566
2023-04-26 17:18:57.262848, 2023-04-26 17:18:57.680599
2023-04-26 17:18:57.780906, 2023-04-26 17:18:58.240204
2023-04-26 17:18:58.341247, 2023-04-26 17:18:58.731807
2023-04-26 17:18:58.832274, 2023-04-26 17:18:59.331627
2023-04-26 17:18:59.431869, 2023-04-26 17:18:59.830576
2023-04-26 17:18:59.930775, 2023-04-26 17:19:00.184660
2023-04-26 17:19:00.284888, 2023-04-26 17:19:00.753432
2023-04-26 17:19:00.853630, 2023-04-26 17:19:01.532869
2023-04-26 17:19:01.633290, 2023-04-26 17:19:02.342973
2023-04-26 17:19:02.443294, 2023-04-26 17:19:03.067825
2023-04-26 17:19:03.168025, 2023-04-26 17:19:03.506985
2023-04-26 17:19:03.607243, 2023-04-26 17:19:04.090396
2023-04-26 17:19:04.190623, 2023-04-26 17:19:04.861489
2023-04-26 17:19:04.961763, 2023-04-26 17:19:05.364703
2023-04-26 17:19:05.464908, 2023-04-26 17:19:06.188644
2023-04-26 17:19:06.289011, 2023-04-26 17:19:07.534664
2023-04-26 17:19:07.634978, 2023-04-26 17:19:08.472723
2023-04-26 17:19:08.573192, 2023-04-26 17:19:09.122085
2023-04-26 17:19:09.222569, 2023-04-26 17:19:10.016389
2023-04-26 17:19:10.117103, 2023-04-26 17:19:10.595067
2023-04-26 17:19:10.695326, 2023-04-26 17:19:11.345906
2023-04-26 17:19:11.446158, 2023-04-26 17:19:12.097043
2023-04-26 17:19:12.197618, 2023-04-26 17:19:12.812361
2023-04-26 17:19:12.912675, 2023-04-26 17:19:13.471018
2023-04-26 17:19:13.571259, 2023-04-26 17:19:13.807292
2023-04-26 17:19:13.907570, 2023-04-26 17:19:14.234254
2023-04-26 17:19:14.334524, 2023-04-26 17:19:14.809828
2023-04-26 17:19:14.910251, 2023-04-26 17:19:15.861096
2023-04-26 17:19:15.961244, 2023-04-26 17:19:16.246587
2023-04-26 17:19:16.346840, 2023-04-26 17:19:16.746508
2023-04-26 17:19:16.846775, 2023-04-26 17:19:17.354377
2023-04-26 17:19:17.454610, 2023-04-26 17:19:17.715793
2023-04-26 17:19:17.816099, 2023-04-26 17:19:18.108530
2023-04-26 17:19:18.208796, 2023-04-26 17:19:18.736764
2023-04-26 17:19:18.837205, 2023-04-26 17:19:19.620866
2023-04-26 17:19:19.721073, 2023-04-26 17:19:20.195849
2023-04-26 17:19:20.296537, 2023-04-26 17:19:20.600458
2023-04-26 17:19:20.700901, 2023-04-26 17:19:21.346655
2023-04-26 17:19:21.446843, 2023-04-26 17:19:21.655879
2023-04-26 17:19:21.756238, 2023-04-26 17:19:22.059005
2023-04-26 17:19:22.159320, 2023-04-26 17:19:23.096408
2023-04-26 17:19:23.196977, 2023-04-26 17:19:23.544140
2023-04-26 17:19:23.644359, 2023-04-26 17:19:23.934975
2023-04-26 17:19:24.035178, 2023-04-26 17:19:24.588938
2023-04-26 17:19:24.689127, 2023-04-26 17:19:25.134051
2023-04-26 17:19:25.234321, 2023-04-26 17:19:26.014992
2023-04-26 17:19:26.115469, 2023-04-26 17:19:26.813833
2023-04-26 17:19:26.914077, 2023-04-26 17:19:27.232549
2023-04-26 17:19:27.332774, 2023-04-26 17:19:27.794480
2023-04-26 17:19:27.894675, 2023-04-26 17:19:28.683579
2023-04-26 17:19:28.783807, 2023-04-26 17:19:29.297434
2023-04-26 17:19:29.397677, 2023-04-26 17:19:30.013271
2023-04-26 17:19:30.113709, 2023-04-26 17:19:30.861698
2023-04-26 17:19:30.961903, 2023-04-26 17:19:31.208973
